,District,Venue,Venue Category,Venue Latitude,Venue Longitude,geometry
1011,Phaya Thai,My Condo,Residential Building (Apartment / Condo),13.766666749341624,100.54074404194623,POINT (100.5407440419462 13.76666674934162)
1012,Phaya Thai,Centurion park condo,Residential Building (Apartment / Condo),13.782433935724045,100.54156102156365,POINT (100.5415610215637 13.78243393572405)
1013,Phaya Thai,30/39 Pradipat Condo,Residential Building (Apartment / Condo),13.794128,100.537604,POINT (100.537604 13.794128)
1014,Phaya Thai,the capital condo by kpn,Residential Building (Apartment / Condo),13.763780678530615,100.54627943766977,POINT (100.5462794376698 13.76378067853062)
1015,Phaya Thai,Little plub Condo,Residential Building (Apartment / Condo),13.780938,100.54341,POINT (100.54341 13.780938)
1016,Phaya Thai,My Condo @ Sailom,Residential Building (Apartment / Condo),13.778234983191313,100.54722648929324,POINT (100.5472264892932 13.77823498319131)
1017,Phaya Thai,My Condo,Residential Building (Apartment / Condo),13.766666749341624,100.54074404194623,POINT (100.5407440419462 13.76666674934162)
1018,Phaya Thai,the capital condo by kpn,Residential Building (Apartment / Condo),13.763780678530615,100.54627943766977,POINT (100.5462794376698 13.76378067853062)
1019,Phra Khanong,The Muse Condo,Residential Building (Apartment / Condo),13.685055495755423,100.60931789155534,POINT (100.6093178915553 13.68505549575542)
1020,Phra Khanong,@City Condo,Residential Building (Apartment / Condo),13.684965351002653,100.61470119648875,POINT (100.6147011964888 13.68496535100265)
1021,Phra Khanong,Tree Condo Sukhumvit 52,Residential Building (Apartment / Condo),13.702637335228179,100.60054317621614,POINT (100.6005431762161 13.70263733522818)
1022,Phra Khanong,Tree Condo Sukhumvit 52,Residential Building (Apartment / Condo),13.702637335228179,100.60054317621614,POINT (100.6005431762161 13.70263733522818)
1023,Phra Khanong,Tree Condo Sukhumvit 52,Residential Building (Apartment / Condo),13.702637335228179,100.60054317621614,POINT (100.6005431762161 13.70263733522818)
1024,Phra Khanong,The Muse Condo,Residential Building (Apartment / Condo),13.685055495755423,100.60931789155534,POINT (100.6093178915553 13.68505549575542)
1025,Phra Khanong,@City Condo,Residential Building (Apartment / Condo),13.684965351002653,100.61470119648875,POINT (100.6147011964888 13.68496535100265)
1026,Phra Khanong,Casa Condo สุขุมวิท 97,Residential Building (Apartment / Condo),13.698108913952032,100.60657843536814,POINT (100.6065784353681 13.69810891395203)
1027,Phra Khanong,Fitness @ My Condo 81,Residential Building (Apartment / Condo),13.70208732872741,100.60287257462939,POINT (100.6028725746294 13.70208732872741)
1028,Phra Khanong,tkf condo Sukhumvit52,Residential Building (Apartment / Condo),13.702938,100.600397,POINT (100.600397 13.702938)
1029,Phra Khanong,My Condo Sukhumvit 52,Residential Building (Apartment / Condo),13.703988536402102,100.60044270284372,POINT (100.6004427028437 13.7039885364021)
1030,Phra Khanong,Condo one Sukhumvit 52,Residential Building (Apartment / Condo),13.703819317937313,100.59949166182554,POINT (100.5994916618255 13.70381931793731)
1031,Pra Wet,Supalai Park Srinakarin Condo,Residential Building (Apartment / Condo),13.672503403505706,100.64526265815583,POINT (100.6452626581558 13.67250340350571)
1032,Pra Wet,Supalai Park Srinakarin Condo,Residential Building (Apartment / Condo),13.672503403505706,100.64526265815583,POINT (100.6452626581558 13.67250340350571)
1033,Pra Wet,Supalai Park Srinakarin Condo,Residential Building (Apartment / Condo),13.672503403505706,100.64526265815583,POINT (100.6452626581558 13.67250340350571)
1034,Pra Wet,Supalai Park Srinakarin Condo,Residential Building (Apartment / Condo),13.672503403505706,100.64526265815583,POINT (100.6452626581558 13.67250340350571)
1035,Pra Wet,Condo. Sweet Pair^^,Residential Building (Apartment / Condo),13.716812982424383,100.69186099809636,POINT (100.6918609980964 13.71681298242438)
1036,Pra Wet,Supalai Park Srinakarin Condo,Residential Building (Apartment / Condo),13.672503403505706,100.64526265815583,POINT (100.6452626581558 13.67250340350571)
1037,Pra Wet,Aspire Condo Srinakarin,Residential Building (Apartment / Condo),13.696897341138948,100.65087717820347,POINT (100.6508771782035 13.69689734113895)
1038,Pra Wet,P Nop Condo,Residential Building (Apartment / Condo),13.708798416243654,100.6985255198973,POINT (100.6985255198973 13.70879841624365)
1039,Pra Wet,Supalai Park Srinakarin Condo,Residential Building (Apartment / Condo),13.672503403505706,100.64526265815583,POINT (100.6452626581558 13.67250340350571)
1040,Pra Wet,Supalai Park Srinakarin Condo,Residential Building (Apartment / Condo),13.672503403505706,100.64526265815583,POINT (100.6452626581558 13.67250340350571)
1041,Pra Wet,pyk's condo😇🤗,Residential Building (Apartment / Condo),13.729406,100.65537,POINT (100.65537 13.729406)
1042,Pra Wet,Aspire Condo Srinakarin,Residential Building (Apartment / Condo),13.696897341138948,100.65087717820347,POINT (100.6508771782035 13.69689734113895)
1043,Pra Wet,Fortune Condo Town,Residential Building (Apartment / Condo),13.727036748799796,100.65670343724288,POINT (100.6567034372429 13.7270367487998)
1044,Bang Rak,VERTIQ condo,Residential Building (Apartment / Condo),13.73234060184816,100.52596137826873,POINT (100.5259613782687 13.73234060184816)
1045,Bang Rak,Vertiq Condo,Residential Building (Apartment / Condo),13.731699953670644,100.52580629470991,POINT (100.5258062947099 13.73169995367064)
1046,Bang Rak,The Treasure Condo Silom,Residential Building (Apartment / Condo),13.724083487149569,100.52330995478572,POINT (100.5233099547857 13.72408348714957)
1047,Bang Rak,Silom-Surawong Condominium (สีลม-สุรวงศ์ คอนโดมีเนียม),Residential Building (Apartment / Condo),13.727802226528569,100.52880752555762,POINT (100.5288075255576 13.72780222652857)
1048,Bang Rak,VERTIQ condo,Residential Building (Apartment / Condo),13.73234060184816,100.52596137826873,POINT (100.5259613782687 13.73234060184816)
1049,Bang Rak,The Treasure Condo Silom,Residential Building (Apartment / Condo),13.724083487149569,100.52330995478572,POINT (100.5233099547857 13.72408348714957)
1050,Bang Rak,VERTIQ condo,Residential Building (Apartment / Condo),13.73234060184816,100.52596137826873,POINT (100.5259613782687 13.73234060184816)
1051,Bang Rak,Vertiq Condo,Residential Building (Apartment / Condo),13.731699953670644,100.52580629470991,POINT (100.5258062947099 13.73169995367064)
1052,Bang Rak,The Treasure Condo Silom,Residential Building (Apartment / Condo),13.724083487149569,100.52330995478572,POINT (100.5233099547857 13.72408348714957)
1053,Bang Rak,VERTIQ condo,Residential Building (Apartment / Condo),13.73234060184816,100.52596137826873,POINT (100.5259613782687 13.73234060184816)
1054,Bang Rak,VERTIQ condo,Residential Building (Apartment / Condo),13.73234060184816,100.52596137826873,POINT (100.5259613782687 13.73234060184816)
1055,Bang Rak,VERTIQ condo,Residential Building (Apartment / Condo),13.73234060184816,100.52596137826873,POINT (100.5259613782687 13.73234060184816)
1056,Bang Rak,The Treasure Condo Silom,Residential Building (Apartment / Condo),13.724083487149569,100.52330995478572,POINT (100.5233099547857 13.72408348714957)
1057,Bang Rak,Vertiq Condo,Residential Building (Apartment / Condo),13.731699953670644,100.52580629470991,POINT (100.5258062947099 13.73169995367064)
1058,Bang Rak,The Treasure Condo Silom,Residential Building (Apartment / Condo),13.724083487149569,100.52330995478572,POINT (100.5233099547857 13.72408348714957)
1059,Bang Rak,VERTIQ condo,Residential Building (Apartment / Condo),13.73234060184816,100.52596137826873,POINT (100.5259613782687 13.73234060184816)
1060,Samphanthawong,Thai Sathit Condo,Residential Building (Apartment / Condo),13.734965612383114,100.51200490732889,POINT (100.5120049073289 13.73496561238311)
1061,Samphanthawong,Thai Sathit Condo,Residential Building (Apartment / Condo),13.734965612383114,100.51200490732889,POINT (100.5120049073289 13.73496561238311)
1062,Samphanthawong,Thai Sathit Condo,Residential Building (Apartment / Condo),13.734965612383114,100.51200490732889,POINT (100.5120049073289 13.73496561238311)
1063,Samphanthawong,Thai Sathit Condo,Residential Building (Apartment / Condo),13.734965612383114,100.51200490732889,POINT (100.5120049073289 13.73496561238311)
1064,Samphanthawong,Thai Sathit Condo,Residential Building (Apartment / Condo),13.734965612383114,100.51200490732889,POINT (100.5120049073289 13.73496561238311)
1065,Samphanthawong,Condo One,Residential Building (Apartment / Condo),13.735965701545641,100.51402601978523,POINT (100.5140260197852 13.73596570154564)
1066,Ratchathewi,Chewathai Condo,Residential Building (Apartment / Condo),13.761624405486907,100.54276931968265,POINT (100.5427693196826 13.76162440548691)
1067,Ratchathewi,Chewathai Condo,Residential Building (Apartment / Condo),13.761624405486907,100.54276931968265,POINT (100.5427693196826 13.76162440548691)
1068,Ratchathewi,Chewathai Condo,Residential Building (Apartment / Condo),13.761624405486907,100.54276931968265,POINT (100.5427693196826 13.76162440548691)
1069,Ratchathewi,Condo Patumwan Resort,Residential Building (Apartment / Condo),13.754865776071936,100.5339099914178,POINT (100.5339099914178 13.75486577607194)
1070,Ratchathewi,Condo Sweet Condo,Residential Building (Apartment / Condo),13.753924,100.532433,POINT (100.532433 13.753924)
1071,Bang Sue,สำนักงานนิติบุคคล Condo U-Delight@Bangsue Station 1,Residential Building (Apartment / Condo),13.811725,100.533807,POINT (100.533807 13.811725)
1072,Bangkok Noi,Rattanakosin Island Condo,Residential Building (Apartment / Condo),13.767906915550256,100.48232059890664,POINT (100.4823205989066 13.76790691555026)
1073,Bangkok Noi,Rattanakosin Island Condo,Residential Building (Apartment / Condo),13.767906915550256,100.48232059890664,POINT (100.4823205989066 13.76790691555026)
1074,Chom Thong,Kate's place @Ivy River Condo,Residential Building (Apartment / Condo),13.678477019798414,100.48239011488488,POINT (100.4823901148849 13.67847701979841)
1075,Don Mueang,Nirun Condo 1,Residential Building (Apartment / Condo),13.914229481791535,100.58842793994187,POINT (100.5884279399419 13.91422948179154)
1076,Don Mueang,Happy Condo Donmuang,Residential Building (Apartment / Condo),13.912534388154445,100.59078981628238,POINT (100.5907898162824 13.91253438815444)
1077,Don Mueang,Happy Condo B,Residential Building (Apartment / Condo),13.912357001880125,100.59107565036379,POINT (100.5910756503638 13.91235700188012)
1078,Don Mueang,jw condo@donmueng,Residential Building (Apartment / Condo),13.924562411807463,100.59798929709882,POINT (100.5979892970988 13.92456241180746)
1079,Lat Krabang,Condo Richmond Park 5 (คอนโดริชมอนปาร์ค 5),Residential Building (Apartment / Condo),13.71866803259629,100.78241286137207,POINT (100.7824128613721 13.71866803259629)
1080,Lat Krabang,Condo Richmond Park 2 (คอนโดริชมอนปาร์ค 2),Residential Building (Apartment / Condo),13.717135654917012,100.78220779926824,POINT (100.7822077992682 13.71713565491701)
1081,Lat Krabang,Smart Z Onnuch Condo,Residential Building (Apartment / Condo),13.72163008162138,100.73358284939803,POINT (100.733582849398 13.72163008162138)
1082,Lat Krabang,Lumpini Condo Town Romklao-Suwannabhumi,Residential Building (Apartment / Condo),13.736878846903524,100.7462870659841,POINT (100.7462870659841 13.73687884690352)
1083,Lat Krabang,Condo Richmond Park 5 (คอนโดริชมอนปาร์ค 5),Residential Building (Apartment / Condo),13.71866803259629,100.78241286137207,POINT (100.7824128613721 13.71866803259629)
1084,Lat Krabang,Condo Richmond Park 2 (คอนโดริชมอนปาร์ค 2),Residential Building (Apartment / Condo),13.717135654917012,100.78220779926824,POINT (100.7822077992682 13.71713565491701)
1085,Lat Krabang,Smart Z Onnuch Condo,Residential Building (Apartment / Condo),13.72163008162138,100.73358284939803,POINT (100.733582849398 13.72163008162138)
1086,Lat Phrao,Be You Chokchai 4 Condo (บี ยู โชคชัย 4 คอนโด),Residential Building (Apartment / Condo),13.79941738063092,100.59761617901479,POINT (100.5976161790148 13.79941738063092)
1087,Lat Phrao,punyapt condo🏡,Residential Building (Apartment / Condo),13.80973784359973,100.6010144316344,POINT (100.6010144316344 13.80973784359973)
1088,Lat Phrao,I-Zen Prime Condo,Residential Building (Apartment / Condo),13.799573,100.605854,POINT (100.605854 13.799573)
1089,Nong Chok,The Premium Condo,Residential Building (Apartment / Condo),13.8480015,100.85798,POINT (100.85798 13.8480015)
1090,Nong Chok,Mahanakornthani Condo B Building,Residential Building (Apartment / Condo),13.845811581239532,100.86233122221832,POINT (100.8623312222183 13.84581158123953)
1091,Phasi Charoen,Metropark Condo (3F),Residential Building (Apartment / Condo),13.71057794994449,100.45089834822501,POINT (100.450898348225 13.71057794994449)
1092,Phasi Charoen,The Oscar Condo,Residential Building (Apartment / Condo),13.713489328032683,100.43839110382201,POINT (100.438391103822 13.71348932803268)
1093,Phasi Charoen,iCondo Phetkasem39,Residential Building (Apartment / Condo),13.709558781022501,100.42968662372323,POINT (100.4296866237232 13.7095587810225)
1094,Phasi Charoen,"Metro Park Sathorn Condo, 3L Building",Residential Building (Apartment / Condo),13.713142670809024,100.45200710489343,POINT (100.4520071048934 13.71314267080902)
1095,Suanluang,Bann Chomdow condo,Residential Building (Apartment / Condo),13.711525827980761,100.6150184928365,POINT (100.6150184928365 13.71152582798076)
1096,Suanluang,Pattarasripat Condo,Residential Building (Apartment / Condo),13.733100652713613,100.63899832873585,POINT (100.6389983287359 13.73310065271361)
1097,Suanluang,The Iris Condo Bldg.H,Residential Building (Apartment / Condo),13.74273047376356,100.64642786979675,POINT (100.6464278697968 13.74273047376356)
1098,Suanluang,My Brother Condo. (อ่อนนุชเพลส),Residential Building (Apartment / Condo),13.710411724489799,100.63677099130025,POINT (100.6367709913003 13.7104117244898)
